price,bedrooms,sqft_living,waterfront
320000,3,2130,0
565000,4,2240,0
754300,5,1800,0
650000,3,2160,0
529888,4,3140,0
432000,3,1920,0
235000,3,1050,0
994900,4,3695,0
489000,4,3910,0
800000,4,3010,0
370000,4,1370,0
436000,4,2080,0
395000,3,2250,0
377691,5,2120,0
370000,5,2220,0
515000,3,1440,0
169000,3,910,0
475000,3,1270,0
420000,3,2480,0
1.297e+006,6,2630,0
822000,3,2410,0
1.5e+006,4,2930,0
485000,3,1570,0
270000,4,1900,0
300000,6,2590,0
878000,4,3810,0
590000,3,2290,0
611900,1,1220,0
240000,3,1100,0
395000,4,2810,0
169000,3,890,0
200500,3,1280,0
308000,3,2320,0
290256,3,1720,0
279950,3,1530,0
195000,3,1580,0
630000,3,1360,0
1.16e+006,4,2680,0
478000,3,1640,0
835000,3,2520,0
639000,3,1400,0
623000,4,2300,0
220000,3,1900,0
526000,3,2000,0
243500,2,900,0
750000,4,2980,0
329000,4,1850,0
525000,4,1570,0
190000,2,670,0
772650,4,2660,0
355000,3,2110,0
650000,3,1970,0
678500,3,1210,0
669950,4,2670,0
850000,3,3000,0
572000,3,2200,0
492450,3,1540,0
813000,3,2080,0
710000,3,1780,0
792500,3,1960,0
285900,5,1690,0
389000,3,2080,0
675000,3,2070,0
352000,2,760,0
1.05e+006,4,4020,0
768500,4,3620,0
500000,4,2330,0
685000,3,1460,0
648475,4,2250,0
655000,6,2850,0
895000,4,2640,0
195000,3,1310,0
368000,4,2720,0
997000,4,3430,0
335000,3,1990,0
250000,3,1170,0
278500,3,1390,0
260000,4,1540,0
162500,2,760,0
239000,4,1280,0
600000,4,2990,0
350000,4,1770,0
852500,5,3830,0
485000,3,2870,0
299000,3,1520,0
227450,2,660,0
383000,3,1800,0
835000,2,3570,0
760000,5,3050,0
532500,2,820,0
635000,3,3610,0
438500,3,1490,0
545500,3,1560,0
675000,3,1660,0
450000,3,1180,0
199999,3,960,0
375000,3,1630,0
600000,4,2260,0
292600,3,1520,0
1.038e+006,5,3050,0
610000,3,1000,0
397450,4,2650,0
382000,3,1750,0
370000,3,1770,0
520000,3,1770,0
260000,2,770,0
890000,4,3370,0
344000,5,2130,0
205000,3,1050,0
379000,5,2803,0
424240,3,2080,0
589950,3,2080,0
582000,4,2120,0
349000,3,2550,0
658000,3,1290,0
294000,5,1790,0
690000,5,2720,0
600000,3,1040,0
199990,3,840,0
220000,3,1650,0
440000,4,2080,0
439990,4,1540,0
815000,4,3880,0
535000,4,1860,0
215000,3,1280,0
605000,3,3200,0
349900,3,2200,0
495000,3,1570,0
515100,3,2074,0
620000,4,2450,0
657500,4,2520,0
250000,5,2190,0
385000,5,2190,0
307000,3,2320,0
288000,3,1370,0
226450,3,1730,0
390000,3,1640,0
350000,3,1300,0
368000,3,1560,0
469000,2,1120,0
865000,3,2670,0
515000,5,3810,0
410000,3,1440,0
210000,4,1200,0
460000,3,1520,0
241500,4,2500,0
322200,4,2010,0
279000,4,1210,0
303000,2,1100,0
420000,3,1050,0
249000,3,2120,0
294950,3,1240,0
1.315e+006,4,3460,0
335000,3,1270,0
1.155e+006,4,2980,0
520000,2,1250,0
560000,4,1740,0
243400,4,1730,0
405000,3,1240,0
495000,2,1670,0
350000,4,2140,0
368500,5,2530,0
99000,2,960,0
1.07e+006,4,4130,0
430000,4,1710,0
412500,3,1490,0
1.1225e+006,4,4750,0
915000,4,3400,0
535000,3,2210,0
390000,3,1650,0
499000,3,1260,0
375000,3,1960,0
349000,4,1800,0
635000,3,1940,0
682000,4,2820,0
321027,4,2820,0
150000,2,720,0
410000,3,1640,0
449950,3,1560,0
194990,6,1560,0
475000,4,1910,0
530000,5,1570,0
319950,4,2038,0
210000,3,1720,0
485000,3,1670,0
774000,4,2830,0
478000,4,1690,0
385000,4,1620,0
595000,4,2360,0
285000,3,1480,0
723000,4,2700,0
279000,3,1780,0
195000,3,1430,0
625000,2,2160,0
270000,3,1800,0
559000,2,1930,0
474000,4,1960,0
303500,4,1920,0
350000,3,1470,0
367500,5,2980,0
595000,5,2980,0
589000,3,2360,0
585000,3,1790,0
482975,3,2130,0
365500,4,2030,0
570000,4,1790,0
335000,3,2260,0
767500,4,2350,0
386591,3,1690,0
279000,3,1320,0
620000,4,2690,0
407000,4,2810,0
364250,3,2280,0
399000,4,2870,0
766950,3,3030,0
710000,4,2940,0
320000,3,1190,0
300000,3,1800,0
263000,3,1580,0
445000,3,1730,0
554000,3,1910,0
335000,2,1000,0
307000,4,2520,0
404000,3,1420,0
775000,4,3080,0
220000,3,1060,0
518000,4,2160,0
1.6e+006,4,4060,0
315000,1,1940,0
572650,4,2250,0
350000,2,1620,0
285000,2,920,0
231000,3,1370,0
179000,3,920,0
244000,3,1360,0
185850,3,1630,0
610000,6,3610,0
419000,4,3010,0
779000,3,2320,0
695000,5,3290,0
319900,3,2040,0
329000,3,1920,0
475226,3,2120,0
638000,3,2170,0
440000,2,1330,0
214000,3,1580,0
600000,3,3580,0
935000,4,2580,0
630000,4,1930,0
575000,3,2120,0
345000,3,1990,0
323000,4,1310,0
425000,3,2670,0
411000,2,1910,0
299800,4,1530,0
823000,6,2920,0
200000,3,1010,0
760000,4,2450,0
359950,4,1820,0
375000,4,2090,0
295000,2,2200,0
250000,4,2250,0
497000,3,1450,0
520000,4,2280,0
365000,4,2720,0
459900,3,2250,0
158000,3,1090,0
294700,3,1970,0
439950,4,2780,0
899000,4,2290,0
535000,3,2330,0
530000,4,4060,0
215000,4,1470,0
290000,2,1620,0
798000,5,3220,0
785000,4,3270,0
433000,3,2160,0
425000,2,1150,0
654000,4,2240,0
215000,3,1280,0
232000,3,840,0
675000,3,1680,0
665000,5,2330,0
835000,4,3030,0
525000,6,2880,0
780000,3,2910,0
844000,4,3090,0
680000,4,2720,0
290000,3,1310,0
560000,2,1790,0
605500,3,2830,0
762500,4,3150,0
1.74e+006,5,3930,0
665000,6,2840,0
540000,5,2480,0
375000,3,1930,0
342000,3,1260,0
340000,3,670,0
1.25e+006,5,3930,0
693000,4,3160,0
638500,4,1770,0
805000,5,2240,0
250000,3,990,0
325000,3,1580,0
270000,4,1560,0
880000,6,2640,0
300000,2,2120,0
290000,2,1200,0
2.85e+006,4,5040,0
259950,3,1460,0
1.78e+006,4,4890,0
299950,3,1580,0
483000,3,2100,0
890000,3,2060,0
719000,3,1690,0
785000,4,3370,0
660000,3,2330,0
264000,4,1820,0
575000,3,1890,0
1.215e+006,4,3820,0
475000,3,2770,0
845800,4,3020,0
352500,3,1170,0
347000,3,1270,0
560000,4,1950,0
323000,4,2230,0
595000,3,2220,0
257500,4,2060,0
450000,3,1100,0
410000,4,1140,0
810000,3,1980,0
372500,5,2480,0
325000,3,1050,0
280000,3,1260,0
258000,3,1680,0
329950,4,1360,0
836000,4,2450,0
365000,5,2260,0
111300,2,1060,0
864000,4,3720,0
725000,3,1610,0
550000,4,3350,0
130000,2,790,0
765000,2,1660,0
255000,3,1420,0
439500,3,2050,0
268000,3,1250,0
985000,3,1700,0
751305,4,2660,0
280000,3,1350,0
304000,4,1810,0
200000,4,2210,0
325000,3,2120,0
736000,3,2470,0
426500,4,2700,0
640000,2,1760,0
230000,5,1930,0
366350,4,1680,0
365000,2,1390,0
482000,4,2240,0
345000,4,1980,0
682000,3,1830,0
657500,3,980,0
895000,6,3550,0
425000,3,1660,0
532500,4,2490,0
540000,4,2329,0
578000,3,1790,0
1.086e+006,3,2830,0
322500,3,1160,0
140000,3,1000,0
485000,3,2540,0
575000,2,1750,0
421000,3,2890,0
355000,4,1870,0
515000,4,2200,0
309000,3,1300,0
815000,5,3410,0
285000,3,1160,0
700000,3,2100,0
289000,3,1490,0
458000,4,3280,0
230000,3,1450,0
432500,3,1930,0
288000,3,1660,0
354000,3,1260,0
119500,3,1170,0
805000,4,3350,0
435000,3,1420,0
260000,3,2170,0
377000,4,1800,0
602000,4,2000,0
530000,3,1660,0
525000,4,1540,0
250000,2,1160,0
681000,3,1700,0
625000,3,1580,0
448500,3,2080,0
260000,3,1030,0
538000,3,1770,0
385500,3,1540,0
428400,4,2650,0
346290,4,2690,0
587000,4,2210,0
355000,4,2390,0
650000,5,2580,0
340000,4,2160,0
565000,4,2230,0
630000,4,2000,0
227000,3,1280,0
600000,4,2810,0
540400,4,1680,0
569000,3,2150,0
735000,3,2820,0
434000,3,1750,0
578888,2,1060,0
465425,4,2430,0
280500,4,2660,0
539950,2,1670,0
406430,3,1380,0
1.15e+006,4,4160,0
250000,3,1790,0
266000,3,1940,0
258000,3,1390,0
472000,3,2200,0
530000,3,1264,0
302282,2,1095,0
370000,2,850,0
625000,4,1760,0
142500,1,690,0
334000,3,1400,0
362000,5,1810,0
181000,2,1310,0
241500,3,1400,0
245000,3,2350,0
227500,3,1150,0
158550,5,1710,0
450000,3,1660,0
485000,3,1950,0
353000,4,1780,0
500000,4,2450,0
360000,1,2060,0
357500,3,1540,0
272000,3,1650,0
422000,3,1160,0
365000,2,1440,0
450000,3,2150,0
275053,2,1060,0
1.88e+006,3,2620,0
725000,3,1630,0
235000,3,1840,0
510000,2,820,0
489950,2,820,0
463000,3,2010,0
536000,4,1990,0
375000,4,2990,0
630000,4,2540,0
362000,3,1640,0
350000,4,2500,0
1.691e+006,4,4020,0
255000,3,1500,0
269000,4,1594,0
370000,4,2130,0
270000,3,1130,0
265000,3,1690,0
487000,2,1440,0
835000,4,3270,0
850000,4,4350,0
575000,4,1610,0
335000,3,950,0
318000,3,1010,0
510000,3,1420,0
242500,3,1200,0
750000,5,2020,0
439900,5,3390,0
710000,2,1700,0
2.4e+006,5,3410,0
435000,3,2030,0
874000,4,2860,0
385000,4,1690,0
110000,2,760,0
477000,3,1780,0
500000,3,1550,0
885000,4,4090,0
235000,2,880,0
210000,3,1320,0
320000,2,950,0
406000,3,1390,0
350000,3,1900,0
350000,2,1392,0
720000,4,3340,0
604700,4,2750,0
343000,3,1400,0
558000,3,2220,0
364000,4,1210,0
420000,3,2390,0
450000,5,1870,0
392000,2,940,0
100000,4,1120,0
480000,3,1250,0
212000,3,1060,0
560000,5,2410,0
359950,5,2844,0
535000,4,2200,0
980000,5,3460,0
720000,2,1580,0
619950,2,1520,0
489000,3,2260,0
415000,4,1800,0
672500,4,2650,0
352500,3,1000,0
258750,4,2300,0
350000,3,1080,0
152000,3,902,0
378500,2,730,0
1.017e+006,4,2600,0
419000,3,1570,0
895000,5,2876,0
668500,4,2290,0
487000,2,1470,0
538000,3,2620,0
898000,5,2680,0
315000,4,2020,0
800000,3,2100,0
516130,3,1510,0
1.6e+006,3,2850,1
1.2e+006,4,4280,0
355425,4,3238,0
1.1574e+006,3,2740,0
689000,4,2020,0
500000,3,1520,0
430000,5,3860,0
299500,4,1600,0
349950,4,2090,0
1.419e+006,5,4020,0
998000,4,2910,0
329000,3,900,0
575000,3,1720,0
529900,5,3030,0
1.47e+006,4,3030,0
725000,4,2190,0
286000,3,1680,0
335000,3,1210,0
395300,3,1120,0
510000,4,3180,0
203000,3,920,0
248000,2,700,0
265000,3,2540,0
1000000,4,2100,0
1000000,3,1540,0
241400,3,1420,0
309950,4,1450,0
294010,3,1550,0
345000,3,1920,0
625000,3,1920,0
660000,4,2510,0
559000,2,1660,0
866000,4,3990,0
770000,3,2350,0
259950,3,1350,0
352000,5,2980,0
2.46635e+006,5,6390,0
395000,3,1590,0
276500,4,1400,0
530000,3,1880,0
798000,4,3500,0
380000,2,1370,0
350000,4,2810,0
325000,3,2220,0
336000,3,2110,0
286900,3,1720,0
472000,5,1780,0
263000,3,1410,0
565000,3,2110,0
765000,3,2700,0
1.517e+006,3,2610,1
405000,3,1660,0
1.098e+006,4,4570,0
555000,3,3760,0
305000,3,1610,0
289950,3,1740,0
487500,5,3530,0
96500,3,840,0
185000,3,840,0
150550,4,1470,0
339000,4,2470,0
675000,4,2220,0
615000,3,1720,0
837500,4,2700,0
250000,2,950,0
583000,3,1790,0
499000,3,1610,0
550000,3,2290,0
400000,4,2170,0
990400,3,2100,0
600000,3,2320,0
325000,2,1120,0
265000,3,1530,0
1.6205e+006,3,3490,0
347500,3,1180,0
629000,5,2050,0
1.0875e+006,2,2360,0
397500,4,2570,0
404500,2,1270,0
225000,3,1250,0
267000,3,2510,0
800000,4,2690,0
339000,4,2900,0
1.85e+006,4,3830,1
525000,5,1280,0
1.15e+006,5,4350,0
565000,1,1370,0
387000,2,1230,0
720000,4,2440,0
1.5e+006,4,4410,0
235000,2,910,0
365000,2,910,0
368250,3,2150,0
580000,3,2150,0
1.1e+006,4,3190,1
215000,4,2130,0
648000,4,2740,0
705000,4,3150,0
465000,3,1450,0
650000,5,2400,0
335000,4,2280,0
640000,4,2310,0
638250,4,2460,0
1.46e+006,4,4200,0
375000,4,1620,0
842000,4,2170,0
499950,3,2880,0
810000,4,3280,0
310000,5,2900,0
730000,3,2160,0
637800,4,2250,0
225000,3,1340,0
417500,4,1390,0
265000,4,1600,0
550000,4,2050,0
625700,3,2570,0
595000,3,2660,0
270000,3,1540,0
739375,5,2640,0
357562,2,1210,0
1.01e+006,4,3760,0
455000,2,1350,0
310000,5,2600,0
415000,3,3900,0
452000,2,1340,0
810000,3,1760,0
730001,3,1840,0
825000,3,2980,0
665000,3,1730,0
327500,4,1650,0
699950,3,3370,0
424000,3,2200,0
657000,4,2180,0
445000,3,1490,0
450000,3,1530,0
350000,3,1180,0
460000,4,2080,0
385000,4,3200,0
272000,4,1880,0
535000,3,2510,0
216500,2,1060,0
325000,3,2130,0
420200,3,1320,0
258000,3,1040,0
450000,3,1150,0
720168,4,2120,0
652000,3,2130,0
569500,4,2340,0
411000,4,2250,0
524950,3,1890,0
153000,2,1140,0
775000,3,2780,0
338500,4,2390,0
570000,3,2390,0
653000,3,2680,0
435000,2,1560,0
207000,2,1130,0
540000,2,1120,0
386000,4,2050,0
265000,5,2600,0
250000,3,1050,0
1.697e+006,3,2600,0
455000,4,2811,0
1.795e+006,4,4060,0
759000,3,2260,0
970000,4,4430,0
280000,1,600,0
690000,3,2430,0
789900,3,3420,0
447500,2,1180,0
440000,4,2010,0
278000,3,1230,0
980000,5,2750,0
245000,3,1300,0
287000,3,1150,0
435000,3,2220,0
585000,3,2050,0
616000,4,1700,0
203000,3,1610,0
860000,4,2720,0
833000,4,2190,0
565000,4,2730,0
572500,3,2490,0
254000,4,1510,0
1.525e+006,4,4720,0
900000,4,3810,0
899000,3,1950,0
560000,3,1300,0
512500,3,1610,0
775000,4,2040,0
200000,2,700,0
172000,3,970,0
219900,3,910,0
641200,3,1060,0
473000,5,2180,0
540000,3,2050,0
295000,2,750,0
370000,3,800,0
1.727e+006,4,3470,0
275000,3,1390,0
89000,3,900,0
175000,2,1050,0
490000,3,2410,0
342400,3,1180,0
345000,3,1140,0
399000,2,700,0
550000,4,2060,0
652450,3,2230,0
438000,2,1950,0
605000,3,2100,0
395000,4,2130,0
449950,3,1880,0
651100,4,2310,0
241000,3,880,0
3.4188e+006,5,5450,0
268500,2,1290,0
200000,2,1010,0
400375,4,1690,0
429000,2,1350,0
230000,3,680,0
1.2e+006,4,2860,0
314200,1,610,0
513000,4,2660,0
535000,2,1390,0
420000,6,2290,0
345950,3,2110,0
483500,3,1200,0
695000,4,2360,0
295000,4,2350,0
434975,3,1590,0
513000,3,1810,0
360000,3,1900,0
234900,3,1250,0
963000,4,3280,0
595000,2,870,0
942500,4,3570,0
1.029e+006,4,3780,0
350000,3,1190,0
416500,4,2280,0
209900,3,1030,0
802000,3,2870,0
230000,4,1520,0
489000,3,3700,0
497000,3,2240,0
250000,3,1920,0
925000,3,2560,0
390000,4,1840,0
415000,3,2080,0
785000,3,1600,0
575000,3,2168,0
170000,2,860,0
750000,4,2100,0
230000,3,1140,0
855000,4,3090,0
235000,3,1330,0
335000,2,1360,0
1.195e+006,5,3420,0
677000,4,2180,0
575000,3,1800,0
450000,2,1120,0
817250,3,2980,0
440000,4,2600,0
526000,2,1550,0
762500,3,3330,0
325000,4,2200,0
840000,4,3840,0
377500,2,840,0
212500,3,1270,0
749400,4,3240,0
663000,3,2480,1
1.476e+006,3,4470,0
261000,3,1780,0
515000,4,1850,0
410000,3,2200,0
336000,3,2760,0
440000,2,1090,0
908950,4,3090,0
554000,2,820,0
387000,3,1445,0
268643,4,1810,0
514000,3,1620,0
420000,2,1060,0
199000,3,1050,0
225000,3,1010,0
320000,4,2050,0
204995,2,970,0
376000,3,1540,0
705000,4,3000,0
725995,4,3190,0
285000,4,1870,0
285000,4,2200,0
731000,4,3070,0
1.56435e+006,4,3730,0
510000,4,2440,0
620000,2,990,0
1.11e+006,3,4160,0
796000,4,3670,0
255000,3,910,0
807000,3,1940,0
315000,4,1780,0
637000,3,2200,0
2.725e+006,4,6410,0
490000,3,2070,0
253000,3,2040,0
325900,4,2320,0
425000,2,1440,0
215000,4,1700,0
315000,4,1700,0
724800,3,2050,0
295000,2,800,0
509007,3,1800,0
306000,5,1460,0
205000,3,1290,0
275000,3,1900,0
685000,3,1480,0
465000,4,2090,0
560000,4,1950,0
458500,3,1250,0
354000,3,990,0
441000,3,2740,0
194000,3,1260,0
316500,4,2150,0
524950,3,1750,0
1.052e+006,3,2880,0
925000,4,2590,0
780000,3,2430,0
241000,2,1470,0
519000,3,2020,0
286000,2,610,0
400000,3,3000,0
255000,2,920,0
152000,3,1070,0
599000,4,3410,0
330000,4,1820,0
461000,2,1060,0
620000,5,3070,0
352500,4,2300,0
435000,3,1610,0
725000,5,2830,0
300000,3,970,0
252000,3,1680,0
464625,4,2040,0
340000,3,1450,0
1.325e+006,4,2870,0
455000,5,1870,0
495000,4,2490,0
925000,4,3350,0
587000,4,3190,0
524000,3,1560,0
1.03e+006,4,2750,0
176000,2,920,0
249900,2,1140,0
499500,3,2520,0
600000,5,3150,0
294000,4,2040,0
272000,4,1780,0
390000,3,2240,0
700000,4,3270,0
635000,5,3110,0
920000,4,1850,0
500000,3,1570,0
263500,2,750,0
975000,4,2240,0
575000,3,1870,0
822000,4,2683,0
300000,3,1490,0
487600,4,2340,0
500000,4,1700,0
680000,2,1450,0
419000,3,3310,0
450000,4,1520,0
650000,5,1260,0
550000,3,1840,0
330000,4,1750,0
282510,4,1450,0
2.385e+006,4,6330,0
230000,2,1260,0
750000,4,2100,0
321000,4,2430,0
2.196e+006,4,4250,0
245000,4,1830,0
510000,2,1310,0
751000,4,3090,0
675000,4,2560,0
295000,3,1930,0
312000,2,1460,0
730000,3,3460,0
762500,5,3290,0
150000,3,820,0
270000,3,1480,0
400000,4,1420,0
650000,3,2790,0
530000,2,1390,0
248000,3,950,0
760000,4,3000,0
199000,4,1280,0
240000,2,870,0
415000,3,1360,0
228000,3,1000,0
525000,4,2740,0
399950,3,1560,0
781000,4,2590,0
827000,3,1850,0
525000,5,2500,0
671300,4,3280,0
175000,2,670,0
1.1e+006,5,2890,0
800000,5,3000,0
329950,4,1920,0
445000,4,1960,0
237000,3,2000,0
1.1125e+006,6,3600,0
438900,4,2740,0
1.28e+006,9,3650,0
600000,4,2310,0
670000,4,2095,0
519000,2,1560,0
320000,3,1880,0
270000,2,840,0
1000000,3,2730,0
330000,1,860,0
657500,3,2320,0
450000,3,1540,0
150000,3,890,0
792500,4,4290,0
540000,3,1950,0
229900,3,1010,0
533000,4,2830,0
239000,4,1500,0
713900,3,3370,0
427500,4,3160,0
302000,3,1110,0
1.15e+006,3,3830,0
555000,3,3160,0
495000,3,2100,0
495000,3,2240,0
340000,2,1060,1
464950,4,2350,0
320000,4,1940,0
440000,1,1160,0
686000,3,1840,0
555000,4,2260,0
361500,2,840,0
1.24e+006,5,2830,0
154950,4,1600,0
247200,3,1370,0
250000,3,1960,0
590300,3,1470,0
541125,5,2740,0
310000,2,1090,0
704111,4,2460,0
277500,3,1820,0
325000,4,1960,0
289200,3,1760,0
185000,1,720,0
1.445e+006,4,3470,0
420550,4,1370,0
603000,4,2370,0
345000,3,1390,0
650000,3,1840,0
589950,5,2790,0
309950,2,1460,0
775000,3,2620,0
590000,4,2230,0
863500,4,3250,0
517500,3,1190,0
700000,3,2090,0
699000,3,2580,0
350000,3,2100,0
795000,4,3160,0
543000,3,2090,0
325000,3,1570,0
337500,3,1020,0
425000,2,1300,0
780000,3,2110,0
259000,2,1210,0
524400,4,1990,0
260000,3,1630,0
273000,2,1384,0
639900,4,3380,0
420000,4,2480,0
510500,3,1270,0
290000,4,1010,0
226000,3,1490,0
300000,2,820,0
407450,3,1810,0
390000,4,3060,0
1.0588e+006,6,2980,0
610000,3,3440,0
239975,3,1820,0
375000,3,2320,0
742500,4,2620,0
450000,4,2190,0
300000,3,1780,0
216600,3,2200,0
525000,3,1600,0
455000,4,2450,0
390000,4,2680,0
450000,3,1850,0
382000,4,1740,0
287000,3,1490,0
460000,4,1960,0
435000,3,1380,0
575000,2,1510,0
626700,3,1410,0
352000,4,1440,0
650000,3,920,0
197000,3,1090,0
340000,8,2790,0
560000,3,1840,0
354000,3,1340,0
670000,4,2570,0
769000,4,3010,0
650000,4,2160,0
650000,3,2140,0
289950,4,2090,0
300000,3,1810,0
471000,4,1760,0
639000,4,2500,0
287000,2,930,0
740000,4,3030,0
499922,3,1460,0
675000,4,2940,0
738515,5,3360,0
445000,3,2110,0
1.039e+006,4,2740,0
346000,2,1070,0
450000,3,1680,0
350000,4,2260,0
2.4e+006,4,5860,0
594950,4,2380,0
1.695e+006,5,3320,0
219000,2,1050,0
450000,4,2070,0
402000,4,1790,0
275000,2,840,0
421500,3,990,0
560000,3,4120,0
314000,3,1620,0
287000,4,1340,0
277000,4,1500,0
337500,2,1300,0
792000,4,3100,0
435000,3,3380,0
313100,4,2660,0
575000,3,1700,0
510000,4,1840,0
299950,2,890,0
1.028e+006,3,2800,0
364000,4,2010,0
335000,3,1380,0
219950,3,1210,0
215000,3,1280,0
640000,4,4090,0
535000,3,1580,0
253000,4,1910,0
650000,2,1740,0
672000,3,1130,0
606000,3,1970,0
292000,3,1780,0
289950,3,1670,0
257500,4,1360,0
380000,3,1840,0
360000,3,1255,0
269500,3,1840,0
449000,4,2960,0
375000,4,1430,0
2.2e+006,5,5990,1
810000,4,3480,0
994000,5,4260,0
275000,5,1820,0
300000,2,1290,0
380000,5,2130,0
200000,3,1170,0
635000,3,1730,0
280000,2,880,0
574000,3,2380,0
1.05e+006,4,1330,0
545000,3,1780,0
271950,3,1220,0
630000,5,2490,0
400000,2,1180,0
334000,4,2310,0
332500,4,1440,0
525000,2,1620,0
408000,3,2620,0
846450,4,3710,0
411100,3,1040,0
409124,5,3320,0
335950,2,800,0
480000,5,2040,0
280000,2,1960,0
668000,4,2670,0
750000,4,2930,0
394475,2,830,0
848000,5,2290,0
675000,3,2510,0
175000,3,1280,0
560000,4,1810,0
538888,5,2080,0
359000,4,1680,0
300000,3,1660,0
273000,3,1650,0
670000,3,1420,0
530000,4,2240,0
625000,3,1230,0
248000,3,1260,0
533000,3,2060,0
549950,4,3090,0
485000,4,3220,0
353500,3,2020,0
435000,2,1910,0
241000,3,1150,0
885000,4,2730,0
799200,6,2890,0
760000,3,2280,0
270000,2,1040,0
675000,4,2440,0
499000,3,1720,0
1.2025e+006,3,3430,0
320000,4,2570,0
890000,4,4360,0
275000,4,2060,0
490000,4,3020,0
550000,3,2340,0
390000,5,2400,0
277000,3,1610,0
236000,3,1090,0
265953,3,1470,0
545000,3,1670,0
535000,3,1850,0
1.45e+006,3,3940,0
490000,4,2330,0
319950,4,2020,0
625000,3,1300,0
248000,3,1180,0
475000,3,1320,0
410000,6,2520,0
670000,3,1680,0
430000,3,2000,0
313000,2,1180,0
950000,3,3330,0
751750,2,1880,0
760000,4,2990,0
310650,3,1510,0
367500,4,3110,0
580000,4,2150,0
580000,3,1900,0
665000,4,2720,0
239950,3,1560,0
470000,4,1990,0
733000,3,1740,0
250000,4,2130,0
402000,4,1510,0
295000,5,2100,0
355000,5,2344,0
289000,3,1970,0
376000,3,1470,0
212700,2,940,0
325000,3,1780,0
415000,4,2230,0
935000,3,3570,0
372000,3,1920,0
240000,3,1290,0
334950,3,1880,0
426500,4,2960,0
430000,2,1840,0
400000,3,1890,0
455850,3,1820,0
1.96522e+006,4,4370,0
400000,3,1530,0
397500,3,1030,0
755000,3,2000,0
287000,5,1730,0
480000,4,3620,0
490000,3,2040,0
365000,3,2640,0
260000,3,1600,0
505000,4,1480,0
260000,2,700,0
430000,2,700,0
905000,4,3520,0
440000,3,1650,0
439500,4,1360,0
270000,3,1350,0
306500,3,1970,0
380000,3,1470,0
215000,4,1610,0
299900,2,810,0
1.45e+006,4,2820,0
239950,3,1900,0
494000,4,1830,0
317500,4,1730,0
670000,4,2110,0
650000,3,3060,0
852000,4,2620,0
250000,2,1088,0
264950,3,1400,0
582500,2,1540,0
384000,3,1540,0
817000,3,2310,0
320000,4,1730,0
445800,4,2070,0
263300,2,900,0
215000,3,860,0
842500,5,2980,0
850000,5,2980,0
386000,5,2740,0
251100,4,1790,0
435000,3,1750,0
870000,4,3610,0
800000,6,1430,0
555000,3,1570,0
280000,2,2280,0
356000,3,940,0
675000,4,2920,0
605000,4,2260,0
690500,5,2000,0
437000,2,1440,0
850000,5,2310,0
350000,4,2300,0
480000,2,1490,0
379500,3,1830,0
600000,5,4440,0
1.436e+006,4,4970,0
303000,2,1000,0
800000,4,4940,0
549000,2,1980,0
324950,3,1560,0
170000,2,870,0
178000,3,840,0
144000,3,1250,0
1.58e+006,4,3120,0
258000,2,750,0
345000,3,710,0
470000,3,2290,0
2.903e+006,5,3750,1
350000,3,980,0
225500,2,1590,0
473000,2,940,0
279000,3,1750,0
470000,3,1460,0
565000,3,1540,0
695000,3,2560,0
315000,3,1660,0
529000,3,1880,0
750000,5,3500,0
481500,3,1840,0
211000,3,1060,0
455000,3,1790,0
238950,2,810,0
722500,4,2600,0
795000,4,3230,0
327500,4,2240,0
585000,4,3400,0
775000,4,3140,0
645000,4,2780,0
445000,4,2320,0
257950,3,1370,0
375000,5,2230,0
245000,3,1610,0
725000,3,3410,0
702000,4,2810,0
330000,3,1850,0
940000,3,1790,0
354500,3,1150,0
279950,4,2420,0
284000,3,1580,0
480000,5,1760,0
647500,5,1760,0
625000,3,2750,0
152000,3,920,0
322000,3,960,0
445000,3,1120,0
595000,3,1560,0
165000,3,1380,0
278500,4,1940,0
517500,3,1810,0
343566,2,1100,0
286285,4,1980,0
474905,4,1340,0
550000,3,1680,0
286000,4,2060,0
900000,3,2620,0
449950,3,1610,0
259000,4,1490,0
340000,3,1900,0
785000,4,3440,0
490000,2,1840,0
344950,4,2330,0
950000,3,2250,0
810000,4,2000,0
998160,2,3010,0
377000,3,1680,0
595000,3,1530,0
313300,2,970,0
360000,5,1550,0
188000,3,1660,0
755000,3,3680,0
1.289e+006,5,3210,0
455000,3,1480,0
817500,5,3600,0
550000,3,1700,0
260000,3,1680,0
320000,3,1550,0
1.153e+006,3,3780,0
362000,4,2360,0
503500,3,1810,0
653000,3,2290,0
760000,4,3370,0
775000,4,2090,0
1.339e+006,4,2130,1
417500,5,2060,0
525000,3,1560,0
217000,2,730,0
525000,4,2910,0
442500,4,2490,0
525000,4,1710,0
425500,4,1520,0
710000,3,2930,0
545000,4,3160,0
410000,5,2910,0
245000,3,1700,0
194900,2,810,0
284000,4,2000,0
280000,2,1894,0
280000,3,2080,0
360000,4,1730,0
405000,2,720,0
865000,4,3560,0
483300,4,1210,0
355000,4,2130,0
274950,3,1570,0
1.925e+006,3,3950,0
755000,3,3450,0
1.94e+006,4,7220,0
309212,3,1150,0
219950,3,1500,0
690000,3,1300,0
250800,3,1290,0
557500,3,2510,0
941000,4,2320,0
3.65e+006,6,5480,1
305000,4,2030,0
815000,4,2060,0
1.015e+006,3,2920,0
1.24e+006,4,3330,0
535000,3,2110,0
775000,3,1175,0
